file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,max_combo,playcount,approved_date,State
b90ed5f173fa6e5f7b9760f35595cf9c,Euphorium,Platter,Suzuyu,AJamez,850851,1778803,127,186,3.5,8.0,8.0,5.0,3.19,612,8838,2018-11-25 02:20:01,1
e39f1c31d31cefb93fa9c0995e959f0b,Euphorium,Rain,Suzuyu,AJamez,850851,1778804,127,186,3.8,8.8,8.8,6.0,4.16,815,9972,2018-11-25 02:20:01,1
6711f06d813e456060a8d5fb67589ebe,Euphorium,Salad,Suzuyu,AJamez,850851,1778805,127,186,3.0,7.0,7.0,4.0,2.24,464,4608,2018-11-25 02:20:01,1
a2a248cac661ab729bc679188c83f54b,Euphorium,Serenity,Suzuyu,AJamez,850851,1778806,127,186,4.2,9.3,9.3,7.0,5.27,878,21519,2018-11-25 02:20:01,1
6844943ae9d1303f1278dceb58904dad,Euphorium,Lumi's Rain,Suzuyu,AJamez,850851,1779637,127,186,4.0,9.0,9.0,6.0,4.33,794,11772,2018-11-25 02:20:01,1
3a5a6f4a32050efee5a52e97c92a0f08,Batting Show Perfect Version,Cup,TSUNKU,Sinnoh,838989,1756426,100,120,2.5,6.0,6.0,3.0,1.54,254,2250,2018-11-26 05:20:02,1
82855ec035d2743709f3fb606c78b6ea,Batting Show Perfect Version,Overdose,TSUNKU,Sinnoh,838989,1756427,101,120,3.0,10.0,10.0,9.0,3.45,464,8721,2018-11-26 05:20:02,1
6fcd74161f878736acf7cbf3567504c4,Batting Show Perfect Version,Platter,TSUNKU,Sinnoh,838989,1756428,100,120,3.0,8.0,8.0,5.0,2.62,421,6615,2018-11-26 05:20:02,1
00790e27a61a435c9b827c978b7da074,Batting Show Perfect Version,Rain,TSUNKU,Sinnoh,838989,1756429,101,120,3.0,9.0,9.0,7.0,3.81,483,10683,2018-11-26 05:20:02,1
894fd1077428c8eeff6303211fc4f201,Batting Show Perfect Version,Salad,TSUNKU,Sinnoh,838989,1756430,100,120,3.0,7.0,7.0,4.0,1.84,330,2160,2018-11-26 05:20:02,1
c04ea497307b9cf1923ffeb1690e7d6d,Avalanche,Overdose,Memme,Spectator,357244,785892,118,175,4.0,9.4,9.4,7.0,5.26,1003,11637,2018-11-26 05:57:57,4
9c7054a85cfcbd899c117456a5c4bd12,Failnaught,Gothic Wiggles,kanoryo,SharpN,605836,1279993,125,165,4.0,5.0,9.4,4.0,7.1,1396,27972,2018-11-26 05:58:01,4
27659a65129b64326f19e4f830f38f02,Hello Alone -Yui Ballade- (TV Size),Lonely,Yuigahama Yui (CV: Touyama Nao),-Hex-,844876,1767239,83,59,3.3,7.7,7.7,5.0,2.56,318,9963,2018-11-26 10:20:02,1
8c250d59065af438431a5f92195a4d79,Hello Alone -Yui Ballade- (TV Size),Daletto's Cup,Yuigahama Yui (CV: Touyama Nao),-Hex-,844876,1774875,83,59,2.5,5.5,5.5,3.0,1.21,221,5148,2018-11-26 10:20:02,1
0e32f584230056a90f72c5d2cb703502,Hello Alone -Yui Ballade- (TV Size),Dapu's Salad,Yuigahama Yui (CV: Touyama Nao),-Hex-,844876,1774876,83,59,2.9,6.6,6.6,4.0,1.92,279,5076,2018-11-26 10:20:02,1
eb5ae7dc8d998c37115cc6e0cfa781bb,Mundo,Maging mundo ko.,IV OF SPADES,Crowley,807997,1695659,344,140,5.6,8.2,8.2,6.0,4.03,1374,17397,2018-12-03 21:40:01,1
d0ac990232a8a723fb4b7a3b758ed36f,abnormalize (TV Size),Overdose,Ling tosite sigure,IDu5t,867930,1814258,90,175,4.2,9.2,9.2,7.0,4.82,481,35181,2018-12-03 22:00:04,1
f55892ff68b84178cbd5894662b7f92b,abnormalize (TV Size),Platter,Ling tosite sigure,IDu5t,867930,1814259,90,175,3.5,8.0,8.0,5.0,2.82,380,10449,2018-12-03 22:00:04,1
02def5a7ac05057f2810782a52c35ce8,abnormalize (TV Size),Rain,Ling tosite sigure,IDu5t,867930,1814260,90,175,4.0,9.0,9.0,6.0,3.71,470,12807,2018-12-03 22:00:04,1
f52a4198b59a9d8634f6705bb594f39e,abnormalize (TV Size),Salad,Ling tosite sigure,IDu5t,867930,1814261,90,175,3.0,7.0,7.0,4.0,2.09,288,8694,2018-12-03 22:00:04,1
4d403c06e56ef9fbba37d6f1f029a619,abnormalize (TV Size),Cup,Ling tosite sigure,IDu5t,867930,1814543,90,175,2.5,6.0,6.0,3.0,1.63,246,6750,2018-12-03 22:00:04,1
3087d948f2e26a09a84086ac71632601,Mousou Katharsis,Promise,"Orange Heart (CV: Honda Mariko), Neptune (CV: Tanaka Rie)",MBomb,722081,1524569,248,82,4.0,7.7,7.7,5.0,2.83,795,5112,2018-12-04 18:00:02,1
d7c3def4c9de4894c384313b662dad4b,360 degrees (TV Size),Ascendance's Rain,Mori Naoya,Arf,767108,1651015,70,139,4.5,8.5,8.5,6.0,3.89,351,6426,2018-12-05 19:00:13,1
9721d75416bc36b9df5e788ce5159ce5,360 degrees (TV Size),Ascendance's Platter,Mori Naoya,Arf,767108,1651059,70,139,4.0,7.8,7.8,5.0,2.96,310,4077,2018-12-05 19:00:13,1
94bcb16f8c42312d2a34bc21812fb372,Kimagure Romantic (TV Size),Love,Takagi-san (CV: Takahashi Rie),Xetopia,784563,1647193,87,170,4.2,9.0,9.0,6.0,4.45,496,26496,2018-12-08 02:00:05,1
8af2390d507f59a64649e4da78397f56,Kimagure Romantic (TV Size),Collab Salad,Takagi-san (CV: Takahashi Rie),Xetopia,784563,1647769,84,170,3.0,7.0,7.0,4.0,2.23,389,9504,2018-12-08 02:00:05,1
c7db73d020335e6f316770cc89980aec,Kimagure Romantic (TV Size),Spec's Rain,Takagi-san (CV: Takahashi Rie),Xetopia,784563,1647770,87,170,3.4,8.8,8.8,6.0,3.58,463,12897,2018-12-08 02:00:05,1
37ebb7dc0e6e3ffd7972d8bf449357fa,Kimagure Romantic (TV Size),AJamez's Rain,Takagi-san (CV: Takahashi Rie),Xetopia,784563,1648730,87,170,3.8,8.8,8.8,6.0,3.89,472,16038,2018-12-08 02:00:05,1
3431a377048c3315f5a6f17360c8cc20,Kimagure Romantic (TV Size),Cup,Takagi-san (CV: Takahashi Rie),Xetopia,784563,1649972,84,170,2.5,6.0,6.0,3.0,1.7,274,8694,2018-12-08 02:00:05,1
392235b55110e765098dad0c99283500,Kimagure Romantic (TV Size),Platter,Takagi-san (CV: Takahashi Rie),Xetopia,784563,1650941,87,170,3.2,8.0,8.0,5.0,2.9,442,14616,2018-12-08 02:00:05,1
c12172a680c47a27935e4d8bda34edc5,The Distance feat. Nakamura Maiko,Embrace,CLIFF EDGE,Ascendance,494625,1053163,257,117,4.0,9.0,9.0,5.0,4.6,1811,10386,2018-12-10 01:00:02,1
462c10c5f0d6ec03f98977251abca877,Christmas no Uta,Cup,Poppin'Party,Benita,886360,1852894,123,138,2.0,6.0,6.0,3.0,1.46,291,3816,2018-12-10 01:40:04,1
d1e22039f5fe84c0913660a30d3f33f6,Christmas no Uta,Salad,Poppin'Party,Benita,886360,1852895,123,138,2.5,7.0,7.0,4.0,2.04,363,3699,2018-12-10 01:40:04,1
8321237bb8ee4b76f0a859a7fca90f23,Christmas no Uta,Xetopia & Benny's Rain,Poppin'Party,Benita,886360,1852896,123,138,4.0,9.0,9.0,6.0,3.96,584,8145,2018-12-10 01:40:04,1
def82f8e1c3b46e99155297a13aefdec,Christmas no Uta,Xetopia's Platter,Poppin'Party,Benita,886360,1852897,123,138,3.0,8.0,8.0,5.0,2.74,499,6831,2018-12-10 01:40:04,1
c36b1804a62b80eedf9ca573071756a3,Element of SPADA,The Noble Soul of a Valiant Knight,Nekomata Master feat. Shimotsuki Haruka,Seija,768737,1616663,333,170,4.3,9.4,9.4,6.0,5.33,2246,9315,2018-12-10 06:20:02,1
90c5588433230b4996e53bdc51a7e337,Kaine / Escape,Cup,Okabe Keiichi,Sorcerer,862465,1804081,164,85,2.9,5.6,5.6,3.0,1.33,525,7056,2018-12-12 04:40:02,1
cde5c442ef8d20026719a97abfe048c0,Kaine / Escape,Platter,Okabe Keiichi,Sorcerer,862465,1804083,164,85,3.9,7.6,7.6,5.0,2.72,704,8649,2018-12-12 04:40:02,1
0c22522830c37c22e74a0cce1867604d,Kaine / Escape,Salad,Okabe Keiichi,Sorcerer,862465,1804084,164,85,3.3,6.6,6.6,4.0,2.08,632,6255,2018-12-12 04:40:02,1
9b4a096dfd08773d8bba5fbf89da230e,Kaine / Escape,Salvation,Okabe Keiichi,Sorcerer,862465,1804085,164,85,4.5,8.6,8.6,6.0,3.71,709,7578,2018-12-12 04:40:02,1
7402adf83ef5746575132a1f4078204d,Hacking to the Gate (TV Size),Rain,Itou Kanako,chickenbible,840945,1760069,89,161,3.8,8.8,8.8,6.0,3.63,411,16020,2018-12-12 16:40:03,1
5dc3e3601908d112818d4c70fdd1527e,Hacking to the Gate (TV Size),wonjae's Salad,Itou Kanako,chickenbible,840945,1760471,89,161,3.0,7.0,7.0,4.0,2.11,324,9207,2018-12-12 16:40:03,1
328191575210b6f208cde8d94e5e9e4e,Hacking to the Gate (TV Size),Cup,Itou Kanako,chickenbible,840945,1762787,89,161,2.5,6.0,6.0,3.0,1.64,309,6858,2018-12-12 16:40:03,1
4ea8c48fb56dedf5ac7a01e8063f6c2a,Hacking to the Gate (TV Size),IDu5t's Platter,Itou Kanako,chickenbible,840945,1762788,89,161,3.5,8.0,8.0,5.0,3.07,385,16272,2018-12-12 16:40:03,1
04a2e1223bf6a0e372871529eb682ce5,Hacking to the Gate (TV Size),Ascendance's Event Horizon,Itou Kanako,chickenbible,840945,1763116,89,161,4.0,9.1,9.1,7.0,4.14,511,15750,2018-12-12 16:40:03,1
72d8451ad340c59cf93afa1f1417b50f,bells!,hexbible's cup!,cYsmix,Ascendance,888644,1857440,73,65,2.7,5.5,5.5,3.0,1.27,131,4050,2018-12-14 00:40:03,1
5a450fc3b394e1bc6ac66a0676e5351f,bells!,mbomb's salad!,cYsmix,Ascendance,888644,1857441,73,65,3.0,6.5,6.5,4.0,1.72,132,3942,2018-12-14 00:40:03,1
21200ba40c3e84443c5dbe87d5cc92e3,bells!,platter!,cYsmix,Ascendance,888644,1857442,74,65,3.3,7.5,7.5,5.0,2.27,204,9468,2018-12-14 00:40:03,1
6b4cfcc170071141cd5b907a668c252a,quaver,MBomb's Platter,dj TAKA,Ascendance,879085,1838435,60,186,3.5,8.0,8.0,5.0,3.24,316,69165,2018-12-14 04:40:10,1
4ca9843fe1317d78c2af84fd49a6e7c5,quaver,Sinnoh's Overdose,dj TAKA,Ascendance,879085,1838436,60,186,4.0,9.2,9.2,6.0,5.0,441,40761,2018-12-14 04:40:10,1
f1e0b0b387814b7e95296f318130c2ac,quaver,Sinnoh's Rain,dj TAKA,Ascendance,879085,1838437,60,186,4.0,9.0,9.0,6.0,4.09,402,50976,2018-12-14 04:40:10,1
f71d78e1425e9ef7e88ba531862e4b8c,quaver,Ultimate,dj TAKA,Ascendance,879085,1838438,60,186,4.2,9.6,9.6,7.0,5.8,442,78291,2018-12-14 04:40:10,1
0966f6d5dbc9ec519663220cf077ab21,quaver,Plus's Overdose,dj TAKA,Ascendance,879085,1838481,60,186,5.0,9.4,9.4,6.0,5.72,354,18450,2018-12-14 04:40:10,1
0503ab4ca831954a6b68072cff789cfd,quaver,AFB's Overdose,dj TAKA,Ascendance,879085,1841427,60,186,3.8,8.8,8.8,6.0,4.68,440,19134,2018-12-14 04:40:10,1
d7cd4625ad94a3c2ce2de79d1c468ab7,quaver,Sc4's Rain,dj TAKA,Ascendance,879085,1841428,60,186,4.0,9.0,9.0,6.0,4.55,413,37152,2018-12-14 04:40:10,1
d47bcfbff98e41661b92e08fc8953867,quaver,Ascenbot's Cup,dj TAKA,Ascendance,879085,1843277,60,186,2.5,6.0,6.0,3.0,1.66,182,38304,2018-12-14 04:40:10,1
215876f6541d360ddb6237d8f22b0f80,quaver,Salad,dj TAKA,Ascendance,879085,1843306,60,186,3.0,7.0,7.0,4.0,2.25,205,64242,2018-12-14 04:40:10,1
150e6bb52707cdb97d5690885afb989e,quaver,Spec's Overdose,dj TAKA,Ascendance,879085,1854059,60,186,3.7,9.3,9.3,6.0,5.05,430,56646,2018-12-14 04:40:10,1
6461b256697948a526e5b1f8384c4ee2,Inferno,Conflagration,R3 Music Box,MBomb,868630,1815548,56,78,4.0,7.5,7.5,5.0,2.18,152,20781,2018-12-15 02:40:03,1
82a49daf5c8f5fa5727b4f32e1d588b8,Inferno,Cup,R3 Music Box,MBomb,868630,1815549,56,78,2.0,5.5,5.5,3.0,1.12,83,8946,2018-12-15 02:40:03,1
2c6e3ec6716bca10e3579bdb00e8e572,Inferno,Salad,R3 Music Box,MBomb,868630,1815550,56,78,3.0,6.5,6.5,4.0,1.52,117,10791,2018-12-15 02:40:03,1
f77d03c1ffef6f59147b0ef052d1fc01,Force of RA,Nice meme,Memme,Badis,453149,971839,111,180,4.0,9.6,9.6,5.0,6.46,1079,9585,2018-12-16 08:47:15,4
9754c5da1a773df16363fb01c896c430,Dopamine,Dihydroxyphenylalanine is Mine,U1 overground,ExGon,490239,1044954,120,200,4.0,9.7,9.7,3.0,7.29,1577,7911,2018-12-16 08:47:21,4
8a2218ab178d6fae5e64cf8e3b7f4815,Blessing Snow,Rocma's Platter,Memme,Ascendance,887087,1854481,127,175,3.5,8.0,8.0,5.0,2.94,605,11493,2018-12-17 13:40:04,1
97d8fdef431f712e991b943c3c6ce7b8,Blessing Snow,AJamez's Salad,Memme,Ascendance,887087,1857283,127,175,3.0,7.0,7.0,4.0,2.11,463,4293,2018-12-17 13:40:04,1
33a0e4fa58fcb78f1a7762969d4e6c42,Blessing Snow,cyanine's Cup,Memme,Ascendance,887087,1857284,127,175,2.5,6.0,6.0,3.0,1.67,320,2466,2018-12-17 13:40:04,1
93997e7d8a517b17196428472340303f,Blessing Snow,IDu5t's Light Overdose,Memme,Ascendance,887087,1857285,127,175,3.8,9.1,9.1,6.0,4.54,896,13131,2018-12-17 13:40:04,1
03fce11a55a44214a6e2895c8db70a96,Blessing Snow,Nelly's Overdose,Memme,Ascendance,887087,1857286,127,175,4.0,9.2,9.2,7.0,5.0,867,17181,2018-12-17 13:40:04,1
653140448819b4aabedd7d6f49fc77a2,Blessing Snow,Overdose,Memme,Ascendance,887087,1857287,127,175,4.2,9.4,9.4,7.0,5.63,977,21906,2018-12-17 13:40:04,1
ec03e8a780c77f931c94b766a004f0f9,Blessing Snow,Spec's Cup,Memme,Ascendance,887087,1857288,127,175,2.0,6.0,6.0,3.0,1.55,341,3204,2018-12-17 13:40:04,1
e63a9c96f669e8a7d6b9e5295d61c0e6,Blessing Snow,Xetopia's Rain,Memme,Ascendance,887087,1857289,127,175,4.0,9.0,9.0,6.0,4.5,926,10710,2018-12-17 13:40:04,1
cabfeeb33671d269c6eea2af51a53c13,Blessing Snow,Sanyi's Rain,Memme,Ascendance,887087,1857446,127,175,3.6,9.0,9.0,5.0,4.11,831,11673,2018-12-17 13:40:04,1
23c29e1fb0473c74efad04b6db756f0f,Puppet in the Dark (Part I & II),Extra Stage,FELT,Benita,772325,1623598,383,171,4.1,9.4,9.4,6.0,5.19,2180,4761,2018-12-17 17:40:01,1
85766f8c4aeefaaba51f777db88354b4,Puppet in the Dark (Part I & II),Hyperion's Lunatic,FELT,Benita,772325,1810486,383,171,3.8,9.0,9.0,6.0,4.47,2243,4437,2018-12-17 17:40:01,1
0b53f769943ad18ba400df1d718e6580,Precious * Star,Overdose,DJ TOTTO feat. Enako,Spectator,776495,1631467,107,178,4.0,9.3,9.3,7.0,5.02,644,49518,2018-12-22 05:00:04,1
e64c0ac30a16ff7b55b411f6b8ee5bf2,Precious * Star,Rain,DJ TOTTO feat. Enako,Spectator,776495,1631468,107,178,4.0,9.0,9.0,6.0,3.97,613,25317,2018-12-22 05:00:04,1
e6e3523a3db395fbb042a48b6215eae5,Precious * Star,Platter,DJ TOTTO feat. Enako,Spectator,776495,1666917,107,178,3.8,8.0,8.0,5.0,2.99,566,12861,2018-12-22 05:00:04,1
4279af865e766d0a84364039a354fbcf,Precious * Star,Myle's Salad,DJ TOTTO feat. Enako,Spectator,776495,1668253,107,178,3.0,7.0,7.0,4.0,2.24,414,7146,2018-12-22 05:00:04,1
c75043bf57bf85cda15cd8fcb7e942b3,Precious * Star,Cup,DJ TOTTO feat. Enako,Spectator,776495,1669003,107,178,2.0,6.0,6.0,3.0,1.46,317,3645,2018-12-22 05:00:04,1
77e2a572cbf4d3f1a3dcb48558df18be,Sakura Meikyuu,Fii's Affliction,Wakeshima Kanon,Ascendance,894980,1870121,265,170,4.0,9.3,9.3,6.0,5.28,1660,13662,2018-12-26 00:20:02,1
f1141b2d0697d39764f673563a86367d,Sakura Meikyuu,Rain,Wakeshima Kanon,Ascendance,894980,1870122,265,170,3.8,9.0,9.0,5.0,4.49,1589,9162,2018-12-26 00:20:02,1
1b5ce870404d0ab37528c8b4a8069951,Gravity Falls Theme Song (TV Size),Cup,Brad Breeck,Nelly,629031,1327496,39,166,2.5,6.0,6.0,3.0,1.5,107,23202,2018-12-27 21:00:08,1
0b5c4ac9fe0417c2e0f1003d297700ea,Gravity Falls Theme Song (TV Size),Rain,Brad Breeck,Nelly,629031,1327497,39,166,4.0,9.0,9.0,6.0,3.72,216,33093,2018-12-27 21:00:08,1
2f4814912c6a3a875fbbef3dbb95b6e0,Gravity Falls Theme Song (TV Size),Salad,Brad Breeck,Nelly,629031,1327681,39,166,3.0,7.0,7.0,4.0,2.01,164,23121,2018-12-27 21:00:08,1
9b0713f6efd4bd618011e77e642b0a81,Gravity Falls Theme Song (TV Size),Xetopia's Platter,Brad Breeck,Nelly,629031,1868306,39,166,3.5,8.0,8.0,5.0,2.93,204,30114,2018-12-27 21:00:08,1
dce20b8cd77e0d7ddc4502756547bb43,Euphoria,Ecstasy,Ata,Razor Sharp,614510,1296317,324,190,4.2,9.7,9.7,6.0,6.42,3408,19719,2018-12-28 03:13:40,4
b2a693ae700cdd86526689c493c54685,Tits or get the fuck out!!,F*ck out!!,Morimori Atsushi,rew0825,590547,1249831,130,220,4.0,9.6,9.6,6.0,5.87,891,17649,2018-12-28 03:13:41,4
808a0b2dd572c9e6a6ce312f1169e455,EDEN,CLOUD NINE,TERRA,alienflybot,810279,1700073,117,200,3.8,8.5,8.5,6.0,4.74,754,12636,2018-12-29 00:20:03,1
cf2297dd2e673396976f97fbcba216e9,EDEN,RAIN,TERRA,alienflybot,810279,1703695,117,200,3.6,9.0,9.0,6.0,3.66,734,7380,2018-12-29 00:20:03,1
0e35bd6f9343fc80d1461a3c5dca1f47,EDEN,Tenshichan's SALAD,TERRA,alienflybot,810279,1703696,117,200,3.2,7.0,7.0,4.0,2.39,501,5121,2018-12-29 00:20:03,1
0b5b14d5cfa7428b6abd1c4e796011d8,EDEN,CUP,TERRA,alienflybot,810279,1731761,117,200,3.0,6.0,6.0,3.0,1.5,352,3591,2018-12-29 00:20:03,1
08c11615b20e535a67e866fc2702df66,EDEN,Hex's PLATTER,TERRA,alienflybot,810279,1732536,117,200,3.4,8.0,8.0,5.0,3.16,619,9162,2018-12-29 00:20:03,1
f8953ae3d39aa7adc8ed373c2c230d93,EDEN,Ascendance's PARADISE,TERRA,alienflybot,810279,1793334,117,200,3.8,9.5,9.5,7.0,5.27,765,36504,2018-12-29 00:20:03,1
fd11e020d6bb564ab4b3ab1c618f8e70,Kataomoi no Melody o short ver.,Cup,Yamazaki Moe,AJamez,769584,1618184,111,192,2.5,6.0,6.0,3.0,1.58,313,4761,2018-12-29 17:40:03,1
778d0a500eb108bb968aabd1599f09a7,Kataomoi no Melody o short ver.,Light Overdose,Yamazaki Moe,AJamez,769584,1618185,111,192,3.9,9.2,9.2,6.0,4.64,750,14202,2018-12-29 17:40:03,1
ee05588cec7d4ac8974ffa8165237d68,Kataomoi no Melody o short ver.,Light Rain,Yamazaki Moe,AJamez,769584,1618186,111,192,3.7,8.8,8.8,6.0,3.78,692,9252,2018-12-29 17:40:03,1
b3c0789badc51cd76d1713c2d880cc3a,Kataomoi no Melody o short ver.,Nelly's Rain,Yamazaki Moe,AJamez,769584,1618187,111,192,4.0,9.0,9.0,6.0,4.23,714,11448,2018-12-29 17:40:03,1
8b006c38be18e5b5c34c8111e5ed6569,Kataomoi no Melody o short ver.,Overdose,Yamazaki Moe,AJamez,769584,1618188,111,192,4.2,9.5,9.5,7.0,5.39,805,22239,2018-12-29 17:40:03,1
780b4c0500e484c2f5f75b850ba7c19d,Kataomoi no Melody o short ver.,Platter,Yamazaki Moe,AJamez,769584,1618189,111,192,3.5,8.0,8.0,5.0,3.09,624,12600,2018-12-29 17:40:03,1
e71dd2cf67b21523a300511069208946,Kataomoi no Melody o short ver.,Rain,Yamazaki Moe,AJamez,769584,1618190,111,192,3.8,9.0,9.0,6.0,4.21,721,11637,2018-12-29 17:40:03,1
1f8832992bfb5ef2fcd146c28c4fef6b,Kataomoi no Melody o short ver.,Sinnoh's Overdose,Yamazaki Moe,AJamez,769584,1618191,111,192,4.0,9.4,9.4,6.0,5.12,775,17361,2018-12-29 17:40:03,1
eeb286904ab6d36519e5bbd3d87213ab,Kataomoi no Melody o short ver.,Sinnoh's Salad,Yamazaki Moe,AJamez,769584,1618192,111,192,3.0,7.0,7.0,4.0,2.13,526,5139,2018-12-29 17:40:03,1
934269a58fd25003e0b963f406c3d394,Kataomoi no Melody o short ver.,tasuke's Overdose,Yamazaki Moe,AJamez,769584,1620974,111,192,4.0,9.3,9.3,6.0,5.0,757,27315,2018-12-29 17:40:03,1
14828b13e3f79f4280792bebe424bdcf,If,Freedom,Hanatan,Nelly,630801,1331578,296,208,4.0,9.4,9.4,6.0,5.5,1915,33471,2018-12-31 01:00:02,1
f308f2d33b57d9f7a60073b39ace6481,If,Rain,Hanatan,Nelly,630801,1724959,296,208,4.0,9.0,9.0,5.0,4.31,1757,11475,2018-12-31 01:00:02,1
ee4c6516fa4c724f804af7697f7c9714,Yuki no Hana,Ascendance & Piku's Snowfall,Hatsuki Yura,Ascendance,699320,1480957,83,142,3.8,8.8,8.8,6.0,3.54,371,10620,2018-12-31 11:00:01,1
27a93cd8c2cc35e510713105a27f69df,Yuki no Hana,Reimu's Cup,Hatsuki Yura,Ascendance,699320,1482227,84,142,2.5,5.5,5.5,3.0,1.37,219,5661,2018-12-31 11:00:01,1
8e3ad96caa1447fbc834486babc8b564,Yuki no Hana,Spec's Rain,Hatsuki Yura,Ascendance,699320,1482238,83,142,3.8,8.5,8.5,6.0,3.29,338,10908,2018-12-31 11:00:01,1
0e381c1e8cac2b050259d5db5faacfcc,Yuki no Hana,Sanyi's Salad,Hatsuki Yura,Ascendance,699320,1867521,84,142,3.0,6.5,6.5,4.0,1.82,230,5013,2018-12-31 11:00:01,1
3f3ac0c4df7634253488dfcfffe1bd08,Yuki no Hana,Platter,Hatsuki Yura,Ascendance,699320,1872573,84,142,3.5,7.5,7.5,5.0,2.51,340,9765,2018-12-31 11:00:01,1
1ca8e6e088a450f48d1c10c4cfa02afe,EGOISM 440,Double Challenge,U1 High-Speed,Ascendance,717720,1516127,94,220,4.4,10.0,10.0,6.0,7.53,930,41787,2019-01-05 10:00:03,1
3eddbd39ee2f6349ec158c412b8283bf,EGOISM 440,Deif's Black Another,U1 High-Speed,Ascendance,717720,1516701,94,220,4.0,9.6,9.6,7.0,6.3,809,41274,2019-01-05 10:00:03,1
0022fdb7917a2dbac99f693b6aaa2e46,EGOISM 440,Razor's Expert,U1 High-Speed,Ascendance,717720,1539451,94,220,4.2,9.8,9.8,7.0,6.38,845,35397,2019-01-05 10:00:03,1
b05b14fcbfb9eeed70e575f68c390efa,EGOISM 440,Reimu's Another,U1 High-Speed,Ascendance,717720,1558592,94,220,4.0,9.2,9.2,6.0,4.77,794,35208,2019-01-05 10:00:03,1
16152591e81b10b871c1433a5a21bf9c,EGOISM 440,ZiRoX's Difficult,U1 High-Speed,Ascendance,717720,1659520,94,220,3.5,8.3,8.3,5.0,3.26,618,17001,2019-01-05 10:00:03,1
4db6d1eada1eb71178aa5a79aca2fbdd,EGOISM 440,Benny's Hyper,U1 High-Speed,Ascendance,717720,1660851,94,220,3.8,9.0,9.0,5.0,4.21,690,17289,2019-01-05 10:00:03,1
15cb2efff8009c24d66feca3e5e2befa,EGOISM 440,Hyperion's Beginner,U1 High-Speed,Ascendance,717720,1669078,94,220,2.5,6.1,6.1,3.0,2.03,340,14328,2019-01-05 10:00:03,1
6c1082595e91396c6151de4beaa38b9d,EGOISM 440,Crystal's Challenge,U1 High-Speed,Ascendance,717720,1748947,94,220,4.4,9.8,9.8,6.0,7.89,847,21204,2019-01-05 10:00:03,1
b7041d7cfbcd8ad4aa965a779e63f144,EGOISM 440,AJamez's Basic,U1 High-Speed,Ascendance,717720,1758854,94,220,3.0,7.2,7.2,4.0,2.48,463,13149,2019-01-05 10:00:03,1
49808fb03b857223b3a52ae24dbc195b,ANTI THE Infinite HOLIC,The Victim of the Disrupted Time,cosMo@BousouP,Memoriola,700321,1482634,306,170,4.0,9.7,9.7,5.0,7.35,2499,6156,2019-01-07 07:26:40,4
8d3ddf6c63b26852bb5ac9dac9926796,Magus Night (Hyuji Remix),Extra Boss,Hyuji,[_-Kukkai-_],659926,1463585,240,142,4.0,9.6,9.6,6.0,6.74,1905,3843,2019-01-07 07:26:42,4
4d1b292f44b4857576dbd57e871947ec,Magus Night (Hyuji Remix),Final Boss,Hyuji,[_-Kukkai-_],659926,1622338,240,142,4.0,9.6,9.6,6.0,6.95,1854,2511,2019-01-07 07:26:42,4
b95faa67882713b62da730c39f51d8f3,Setsuna Plus,Moment,Ito Kashitaro,-Hex-,836272,1751318,72,155,4.0,8.5,8.5,6.0,3.66,367,10197,2019-01-08 23:00:02,1
b160c38baa05358694b2ebabff6fe473,Setsuna Plus,Platter,Ito Kashitaro,-Hex-,836272,1751319,72,155,3.5,8.0,8.0,5.0,2.86,305,5535,2019-01-08 23:00:02,1
6fc1956a717877d7dc1aa501aa632d28,Setsuna Plus,AJamez's Salad,Ito Kashitaro,-Hex-,836272,1751320,73,155,3.0,7.0,7.0,4.0,2.02,251,4446,2019-01-08 23:00:02,1
78a827a1c2676a1c93927fd53e2922f4,Setsuna Plus,Cup,Ito Kashitaro,-Hex-,836272,1752291,73,155,2.5,6.0,6.0,3.0,1.49,190,3069,2019-01-08 23:00:02,1
2c754e03f9877cc76dccdc2be9ccacf3,let me smile again,memories,happy30,MBomb,528343,1120634,369,82,3.5,6.5,6.5,5.0,2.21,838,3780,2019-01-10 20:40:02,1
e7c76d1fe0edf9e315cc5bc8120394d7,"Ima, Arukidasu Kimi e.",Mirai,Ceui,-Luminate,887442,1855148,267,87,3.8,8.6,8.6,5.0,3.9,1446,5490,2019-01-11 03:40:02,1
ff4c9741eabdedb32cacc1857966ebec,Fatima (TV Size),1.129848%,Ito Kanako,Ascendance,845536,1768532,90,179,4.3,9.3,9.3,7.0,5.16,577,21510,2019-01-13 00:00:03,1
d38b053caf64a02293166708f106801b,Fatima (TV Size),AJamez's Salad,Ito Kanako,Ascendance,845536,1817115,90,179,3.0,7.0,7.0,4.0,2.36,341,12744,2019-01-13 00:00:03,1
9a634f7cb286179077d78022770908d2,Fatima (TV Size),MBomb's Platter,Ito Kanako,Ascendance,845536,1819413,89,179,3.5,8.0,8.0,5.0,3.34,413,11034,2019-01-13 00:00:03,1
d6da742096d81cb828d3120149c4a27b,Fatima (TV Size),hikiko's Rain,Ito Kanako,Ascendance,845536,1878557,89,179,4.0,9.0,9.0,6.0,4.19,536,15318,2019-01-13 00:00:03,1
