file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,playcount,approved_date,State
b904cf49b1f302c6a8bca57120717b24,Kaze ni Fukarete (TV Size),DH's Easy,Fukuhara Haruka,Sun,1469397,3016814,86,90,4,6.5,5.0,6.5,1.4,40600,2021-08-19 13:04:49,1
a9ddef92909d5aa85c50965ffc21dcc7,Sayonara kara Hajimaru Monogatari (TV Size),Heartbeat,Hoshimi Production,Drum-Hitnormal,1425185,2934799,90,178,4,8.0,5.0,8.0,3.76,36559,2021-08-20 16:48:01,1
8f36f032fc5508a24fb4ed2a01f3c9fc,Sayonara kara Hajimaru Monogatari (TV Size),Normal,Hoshimi Production,Drum-Hitnormal,1425185,2936040,90,178,4,7.0,5.0,7.0,1.92,19009,2021-08-20 16:48:01,1
71904223c0f007a8f1eec7542cc44b48,Sayonara kara Hajimaru Monogatari (TV Size),Easy,Hoshimi Production,Drum-Hitnormal,1425185,3028124,90,178,4,6.5,5.0,6.5,1.52,15130,2021-08-20 16:48:01,1
a6951678cfc3be403ac7447228e4600d,Sayonara kara Hajimaru Monogatari (TV Size),Ysg's Hard,Hoshimi Production,Drum-Hitnormal,1425185,3029851,85,178,4,7.5,5.0,7.5,3.01,40195,2021-08-20 16:48:01,1
4f0880292d0fe3dd13ba3ba734222dbf,CRAZY FOR YOU,In love with you,Tree Palm,Jesuren,1110188,2319892,238,132,4,8.0,5.0,8.5,3.25,29647,2021-08-22 04:41:46,1
7dea509bccb75a9715e99dce16b48500,CRAZY FOR YOU,Hard,Tree Palm,Jesuren,1110188,2320001,238,132,4,7.0,5.0,7.5,2.4,25237,2021-08-22 04:41:46,1
5a62149f9665d57a9b93935289574318,Otherside,Hard,Taishi,AHHHHHHHHHHHHHH,1310624,2716758,115,132,4,7.0,5.0,7.5,2.85,16615,2021-08-24 13:44:02,1
4fe6980d65df7651eaebb80bd045dfec,Otherside,Normal,Taishi,AHHHHHHHHHHHHHH,1310624,2716760,115,132,4,6.5,5.0,7.0,2.19,13330,2021-08-24 13:44:02,1
2c32485678c5cc01c7b2307a580dae00,Otherside,The land we wanted,Taishi,AHHHHHHHHHHHHHH,1310624,2716761,115,132,4,8.0,5.0,8.0,3.25,17299,2021-08-24 13:44:02,1
77eb1f5fc184e2290b9c0ed1ca926926,Angel's Salad,Hard,katagiri,Mirea,1534597,3138118,135,177,4,8.0,5.0,8.0,3.12,34174,2021-08-24 15:03:16,1
ef068837aabf15c44590a9696b5e9a17,Angel's Salad,Insane,katagiri,Mirea,1534597,3138120,135,177,4,8.7,5.0,9.0,3.95,20980,2021-08-24 15:03:16,1
acbf08ac8b5c2c286a4529bc9a7cf743,Angel's Salad,Normal,katagiri,Mirea,1534597,3138121,135,177,4,7.5,5.0,7.5,2.15,22402,2021-08-24 15:03:16,1
bddf70156e94bf24bef60dbbeabdaef7,Replica,Another,Lime,-H i k a r i-,1253230,2604527,131,178,4,8.0,5.0,8.0,3.83,70993,2021-08-25 15:44:15,1
34001eb2aed6bae2199ca237edf1fda4,Replica,Beginner,Lime,-H i k a r i-,1253230,2604528,131,178,4,6.5,5.0,6.5,1.44,12592,2021-08-25 15:44:15,1
53564cfbb4c1e7ef31efab9d0699f36b,Replica,Hyper,Lime,-H i k a r i-,1253230,2604529,131,178,4,7.5,5.0,7.5,2.89,65638,2021-08-25 15:44:15,1
5390204980f352899bdf25fc1598e1b7,Replica,Imitation,Lime,-H i k a r i-,1253230,2604530,131,178,4,8.5,5.0,9.0,4.58,57421,2021-08-25 15:44:15,1
ee0a505903d5d22e40ede5131c7e6f43,Replica,Normal,Lime,-H i k a r i-,1253230,2604531,131,178,4,7.0,5.0,7.0,2.09,35452,2021-08-25 15:44:15,1
8e9944a75a283a9823fa331da3b3f4d9,OOPARTS,Antikythera,Camellia,-mint-,1505323,3083481,400,205,4,8.3,5.0,8.3,6.12,94330,2021-08-26 13:26:04,1
b7d6992b791e68e6e1a071d28a775dd7,Happy Time wa Owaranai (Cut Ver.),owo,Nanamori-chu * Goraku-bu,diamant66,1437119,2956884,130,190,4,7.7,9.4,8.2,3.94,51220,2021-08-27 02:06:13,1
459f3b81f6218bc4eda25d81487a0320,Happy Time wa Owaranai (Cut Ver.),Hard,Nanamori-chu * Goraku-bu,diamant66,1437119,2957844,130,190,4,7.2,9.4,7.7,3.34,56377,2021-08-27 02:06:13,1
5645b13f51ce7b30008238fe702f10c2,Happy Time wa Owaranai (Cut Ver.),Easy,Nanamori-chu * Goraku-bu,diamant66,1437119,2961174,130,190,4,6.2,9.4,6.6,1.74,16858,2021-08-27 02:06:13,1
b8ba907a5d6a01cd00707df554f12ee6,Happy Time wa Owaranai (Cut Ver.),Normal,Nanamori-chu * Goraku-bu,diamant66,1437119,2961175,130,190,4,6.6,9.4,7.2,2.33,38377,2021-08-27 02:06:13,1
c937e952088e0c362d31eb428cc05a7c,Y.Y.Y. Keikaku!!!! (Game Ver.),ADVANCED,R.B.P.,AutotelicBrown,1539403,3147176,146,186,4,7.5,5.0,7.5,2.24,30358,2021-08-27 03:02:39,1
4e4f14293c0401abc1f14a180c1e23f7,Y.Y.Y. Keikaku!!!! (Game Ver.),BASIC,R.B.P.,AutotelicBrown,1539403,3147177,146,186,4,7.0,5.0,7.0,1.49,18397,2021-08-27 03:02:39,1
c325fdc50148a3498890ff5e25706929,Y.Y.Y. Keikaku!!!! (Game Ver.),KEIKAKU,R.B.P.,AutotelicBrown,1539403,3147178,146,186,4,8.0,5.0,8.0,2.9,40159,2021-08-27 03:02:39,1
d1907fd739de7e1002e72eeae4f4be80,Grievous Lady -nothing is but what is not-,Disillusionment,Team Grimoire vs. Laur,Remilistrasza,1242120,2598596,351,210,4,8.3,5.0,9.0,5.3,82567,2021-08-27 14:03:10,1
4ab37d9bb12303c891094d40ff882545,RougokuSTRIP (Grimoire crossbreed rmx),Golden Witch,Team Grimoire,DrLou,1311730,2718667,314,175,7,8.0,5.0,8.5,6.17,4024,2021-08-29 10:03:31,1
f43f0782e6a5672e3cf29d20350e8128,I Am S/H(im)e[r] As You Am S/H(im)e[r] As You Are Me And We Am I And I...,Davvy's Dreaming Descent,GIRAFFES? GIRAFFES!,squirrelpascals,1039602,2335772,566,30,7,7.8,10.0,8.3,6.89,87,2021-08-29 15:00:14,0
a8c35bcf3de75c3d2d6f7284a0536c34,I Am S/H(im)e[r] As You Am S/H(im)e[r] As You Are Me And We Am I And I...,neyoru's (im)Ag[i]NatiO/N,GIRAFFES? GIRAFFES!,squirrelpascals,1039602,2365179,566,121,4,8.0,10.0,9.0,4.71,2890,2021-08-29 15:00:14,4
45c7f8e08b05f5d1b66ea2d7de90cd86,polyriddim,brrrrrrrrrrrrrr,phonon,HowToPlayLN,1182702,2465806,220,122,4,6.0,5.0,0.0,3.61,76681,2021-08-29 15:03:25,4
fb27ddea43d2630d4ae510a3ffd16d54,polyriddim,nsv,phonon,HowToPlayLN,1182702,2465807,220,140,4,6.0,5.0,0.0,3.61,78247,2021-08-29 15:03:25,4
466f77892f64bee750484b15d499e688,polyriddim,nsv vip,phonon,HowToPlayLN,1182702,2743502,226,122,4,7.0,5.0,8.0,3.28,128341,2021-08-29 15:03:25,4
854be89560a2412787083bcd7daca4e0,polyriddim,brrrrrrrrrrrrrr vip,phonon,HowToPlayLN,1182702,2769068,226,140,4,7.0,5.0,8.0,3.28,61354,2021-08-29 15:03:25,4
44e63d0a51d8f9377adc90c93100f14c,Yoru ni Kakeru,a lonely night...,YOASOBI,11Bit,1211012,2520976,259,130,4,8.0,5.0,8.0,4.61,228844,2021-08-29 15:03:40,4
79f888c1a267d2a460154f20971779c0,Yoru ni Kakeru,a lonely night... x1.1,YOASOBI,11Bit,1211012,2573485,235,143,4,8.0,5.0,8.0,5.0,35515,2021-08-29 15:03:40,4
dd2b419ef1637356948d15878b3c2986,Yoru ni Kakeru,a lonely night... x1.2,YOASOBI,11Bit,1211012,2573486,216,156,4,8.0,5.0,8.0,5.38,20197,2021-08-29 15:03:40,4
07e062d530e4d79801de980dbe5cb83c,Yoru ni Kakeru,a lonely night... x1.3,YOASOBI,11Bit,1211012,2573487,199,169,4,8.0,5.0,8.0,5.77,9190,2021-08-29 15:03:40,4
aff51c7ebd2989612987b7025a6fdba7,Yoru ni Kakeru,a lonely night... x1.4,YOASOBI,11Bit,1211012,2573488,185,182,4,8.0,5.0,8.0,6.16,16345,2021-08-29 15:03:40,4
bf9ab0ce04311ba8bcf4c300fcd9926d,MEGALOVANIA (Camellia Remix),Hype up the Stage!,toby fox,MyZterioN-,1038667,2171185,360,242,4,8.2,5.0,9.0,5.97,199252,2021-08-29 15:04:00,4
c8c4f9cffe9d7de5c47be97f9ceb8dc0,Penguin (Pinnacle Remix),7K,Randy Mortimer,Cuppp,351345,774288,96,170,7,5.0,5.0,8.0,10.77,7705,2021-08-29 15:04:49,4
0c67c04a9d0cffd5f0c8d27f237e8983,Penguin (Pinnacle Remix),gemboyong's 4K,Randy Mortimer,Cuppp,351345,3147217,96,170,4,6.0,5.0,8.0,6.5,43201,2021-08-29 15:04:49,4
c174b54303365727e203946098cf01e7,Xlo,Another,sasakure.UK,Valedict,1170658,2442125,119,165,4,8.5,5.0,8.0,3.83,86473,2021-09-02 06:07:55,4
ce7bf148798d5625b16c56956a4d2adc,Kuyashisa wa Tane (Cut Ver.),Future,Fujikawa Chiai,Yuiazu-,1217471,2533104,95,182,4,8.5,5.0,8.5,3.89,24454,2021-09-04 11:24:16,1
49e66200b5cf4e425e488d3d531f06d1,Kuyashisa wa Tane (Cut Ver.),Easy,Fujikawa Chiai,Yuiazu-,1217471,2533929,93,182,4,7.0,5.0,7.0,1.57,11350,2021-09-04 11:24:16,1
4198116ea94e935070cc491433de6cc6,Kuyashisa wa Tane (Cut Ver.),Normal,Fujikawa Chiai,Yuiazu-,1217471,2533931,95,182,4,7.5,5.0,7.5,2.12,20143,2021-09-04 11:24:16,1
e682d3df3e6582d566e0e4daa18ce7b6,Kuyashisa wa Tane (Cut Ver.),Mirea's Hard,Fujikawa Chiai,Yuiazu-,1217471,2544237,95,182,4,8.0,5.0,8.0,3.0,26263,2021-09-04 11:24:16,1
e7043715c01e1c501e7c0f43cc4b0e7a,"Sis x Love feat. Narumi Sena x Narumi Mona (CV: Amamiya Sora, Natsukawa Shiina)",Sis x Love,HoneyWorks,Paran,1379558,2850677,208,167,4,8.0,5.0,8.0,3.19,44479,2021-09-05 08:41:21,1
71300a4429c8d813d382150108adf27c,"Sis x Love feat. Narumi Sena x Narumi Mona (CV: Amamiya Sora, Natsukawa Shiina)",Nabi's Normal,HoneyWorks,Paran,1379558,2904005,208,167,4,7.5,5.0,7.5,2.11,36577,2021-09-05 08:41:21,1
233f52576dea336cdfe7df0100b9e967,6K Endurance Patterns Practice Vol.1,L.E.D. - THE SHINING POLARIS -kors k mix- [16],Various Artists,Imperial Wolf,1085851,2270640,348,172,6,9.0,5.0,8.0,5.73,1180,2021-09-05 10:24:36,4
ff23860b197982ecd6e8fe6218212a5e,6K Endurance Patterns Practice Vol.1,Hommarju feat. mamiko - Katayoku no Tori [_IceRain' s 15],Various Artists,Imperial Wolf,1085851,2270641,267,220,6,8.0,5.0,8.0,5.36,2305,2021-09-05 10:24:36,4
38865647bc734bd4d7acef9b26cbb6f2,6K Endurance Patterns Practice Vol.1,LIA - I miss you (DJ SHARPNEL Remix) [Anson98's 17],Various Artists,Imperial Wolf,1085851,2270642,268,173,6,8.0,5.0,8.0,6.06,1342,2021-09-05 10:24:36,4
906bf4cf06301ec4562d8a8041ce7080,6K Endurance Patterns Practice Vol.1,LV.4 - Angel dust [17],Various Artists,Imperial Wolf,1085851,2270643,139,170,6,8.0,5.0,8.0,5.89,2017,2021-09-05 10:24:36,4
5d82465cd41e7ea9be0b2d3047c7053b,6K Endurance Patterns Practice Vol.1,S2TB Recording - Super Luminal [Arkman's 17],Various Artists,Imperial Wolf,1085851,2270645,157,180,6,9.0,5.0,8.0,5.78,1279,2021-09-05 10:24:36,4
2409b7e5ef47ca0b708c70db6ed0bff3,6K Endurance Patterns Practice Vol.1,sun3 - Mission Complete [18],Various Artists,Imperial Wolf,1085851,2270647,199,195,6,8.0,5.0,8.0,6.2,602,2021-09-05 10:24:36,4
2ec4a54b468681cd400b7d0ade5e51aa,6K Endurance Patterns Practice Vol.1,Yu_Asahina - eighth-slave [sunnyxxy's 16],Various Artists,Imperial Wolf,1085851,2270649,256,170,6,8.0,5.0,8.0,5.83,1423,2021-09-05 10:24:36,4
bf165a89bcc1c96356e385e67ffea2c9,6K Endurance Patterns Practice Vol.1,"TAG meets ""eimy"" - Kono Aozora no Shita de [Alipay's 16]",Various Artists,Imperial Wolf,1085851,2556921,109,165,6,9.0,5.0,8.0,5.4,1306,2021-09-05 10:24:36,4
04ef7cec387f0b7f1ec42a131ec517cf,6K Endurance Patterns Practice Vol.1,Keekihime * Yuumi & JUMA - Eiya no Parade (Sped Up Ver.) [tyrcs's 17],Various Artists,Imperial Wolf,1085851,2556922,158,161,6,8.0,5.0,8.0,5.84,1558,2021-09-05 10:24:36,4
04cc94635fbbec5d4486df3c6a9cc9b9,6K Endurance Patterns Practice Vol.1,Feryquitous remixed by xi - Dst[ick]orv [Sillyp's 17],Various Artists,Imperial Wolf,1085851,2557812,257,191,6,8.0,5.0,8.0,6.35,1495,2021-09-05 10:24:36,4
53f9cd702ef61d739a56d7ba53d4c863,6K Endurance Patterns Practice Vol.1,Gram - GuNGNiR [Arkman's 20],Various Artists,Imperial Wolf,1085851,2557813,126,222,6,8.0,5.0,8.0,6.45,3034,2021-09-05 10:24:36,4
45d650cd950c292aca3a38c0675e9f1b,6K Endurance Patterns Practice Vol.1,HuMeR - ECHIDNA [15],Various Artists,Imperial Wolf,1085851,2563195,116,146,6,8.0,5.0,8.0,5.16,10873,2021-09-05 10:24:36,4
50a51f249be4bcc7b7d1def778997920,6K Endurance Patterns Practice Vol.1,Noah - Immortal saga [_IceRain's 19],Various Artists,Imperial Wolf,1085851,3176814,108,205,6,8.0,5.0,8.0,6.44,961,2021-09-05 10:24:36,4
51f912aa2f547fc049068828ebda05b6,6K Endurance Patterns Practice Vol.1,(marathon)[DELETE UPON DOWNLOAD!],Various Artists,Imperial Wolf,1085851,3204125,600,172,6,9.0,5.0,8.0,0.1,3277,2021-09-05 10:24:36,-1
0887a5b2375f0138edbcbf587e8917a6,VIVID VICE (TV Size),ExNeko's Hard,Who-ya Extended,[RT]Alleyne,1414338,2915208,90,184,4,8.0,5.0,8.0,3.13,40888,2021-09-06 05:41:28,1
7fc219acd45a94e7b45d59461828e016,VIVID VICE (TV Size),Insane,Who-ya Extended,[RT]Alleyne,1414338,2915209,90,184,4,8.5,5.0,8.5,4.0,45262,2021-09-06 05:41:28,1
75e877943d9df3f2033702eb371dd873,VIVID VICE (TV Size),Easy,Who-ya Extended,[RT]Alleyne,1414338,2915813,89,184,4,7.0,5.0,7.0,1.44,26407,2021-09-06 05:41:28,1
d4e5a029f4a0fa03c4a3ca1d43d58858,VIVID VICE (TV Size),Normal,Who-ya Extended,[RT]Alleyne,1414338,2926511,89,184,4,7.5,5.0,7.5,2.22,34687,2021-09-06 05:41:28,1
14a02b8b754b4504020ce93ec4387144,From Under Cover (Caught Up In A Love Song),Let Me Hear You Scream My Name Again,Foreground Eclipse,Div,1492606,3059546,203,200,4,8.6,5.0,8.2,4.48,56836,2021-09-06 12:03:05,1
81be7f23366e4c0967b04cd0d3c3e812,From Under Cover (Caught Up In A Love Song),Yukarin's Hard,Foreground Eclipse,Div,1492606,3059933,203,200,4,7.8,5.0,7.8,3.41,59392,2021-09-06 12:03:05,1
09bcc155f7c70dc034a6fb6d2d5b41a4,From Under Cover (Caught Up In A Love Song),Fawcro's Normal,Foreground Eclipse,Div,1492606,3066928,203,200,4,7.2,5.0,7.2,2.41,47080,2021-09-06 12:03:05,1
23cf5532f8ff84853e11f55b2d9c5b78,Future Cider,Another,YUC'e,Lolicide,655302,1388705,238,180,7,8.0,9.4,8.0,5.32,3412,2021-09-06 13:58:22,4
6e61561b4b411b70e442151b082d689a,Future Cider,Jakapple's Blue Another,YUC'e,Lolicide,655302,1474527,239,180,7,8.2,9.4,8.2,6.1,2107,2021-09-06 13:58:22,4
4d85d8647c22094573d31bd4c16bcb02,Future Cider,Arzenvald's Hyper,YUC'e,Lolicide,655302,1489171,218,180,7,7.5,9.4,7.5,3.41,18856,2021-09-06 13:58:22,4
301c3687337f14804e55850a5568e642,Future Cider,Insane,YUC'e,Lolicide,655302,1503783,238,180,7,8.0,9.4,8.0,4.47,7957,2021-09-06 13:58:22,4
4d2e2a4748b8b34e9162542ac4827638,Future Cider,Easy,YUC'e,Lolicide,655302,1577582,218,180,7,7.0,9.4,7.0,1.06,28576,2021-09-06 13:58:22,4
88f75f4b735b56ada628470edb8053d2,Future Cider,Normal,YUC'e,Lolicide,655302,1577583,218,180,7,7.0,9.4,7.0,2.21,22843,2021-09-06 13:58:22,4
5eb8f8a966168a2e61cc44a64ef06998,Future Cider,Future Candy,YUC'e,Lolicide,655302,1752987,238,180,7,8.5,9.4,8.5,6.79,960,2021-09-06 13:58:22,4
8264cc9874d4af0f0f6e4e37e50663b1,Future Cider,Futuristic Candy,YUC'e,Lolicide,655302,1759664,238,180,7,8.5,9.4,8.5,7.37,2125,2021-09-06 13:58:22,4
4104b994e992f186e5c45cc1bfe56fc3,bedroom community,eternal slumber,glass beach,diamant66,1480331,3036683,324,135,4,7.6,9.3,8.2,4.21,17137,2021-09-07 00:21:22,1
b23353b55861362bc1d08b9f8cce56a4,bunny,Hard,Kamiyama Yoh,Keiga,1217337,2532821,212,128,4,7.5,9.2,7.5,2.38,38503,2021-09-07 17:02:38,1
7c02ef7d170a0a28a4032944340bf73d,bunny,Easter,Kamiyama Yoh,Keiga,1217337,2532822,212,128,4,7.5,9.2,8.5,3.78,24976,2021-09-07 17:02:38,1
3ca487dbc90f077aaa6daa0bb839d9d5,bunny,Insane,Kamiyama Yoh,Keiga,1217337,2562058,212,128,4,7.5,9.2,8.0,2.81,27595,2021-09-07 17:02:38,1
40da42f4cc073d32296c3559f6d6e53d,Bocca della Verita,Hard,Riinu,Noch Einen,1402164,2892681,199,170,4,7.8,5.0,8.0,2.69,56134,2021-09-08 19:04:40,1
24d2f686e227f2a8eccc3e7ecf4bfc32,Bocca della Verita,Normal,Riinu,Noch Einen,1402164,2892682,199,170,4,7.2,5.0,7.4,1.99,47683,2021-09-08 19:04:40,1
7d46011aac873be2df8f47f606d56f45,Bocca della Verita,Sharp Tongue,Riinu,Noch Einen,1402164,2892683,199,170,4,8.4,5.0,8.6,3.25,61822,2021-09-08 19:04:40,1
910df61f8bdd51138c4b60f07c0c92db,Paranoid Lost,Unknown Autumn,Halozy,by-ad,727348,1535607,340,176,4,8.5,5.0,8.5,4.35,69040,2021-09-09 23:43:50,1
41e7a0f8a091c9701c5d0430c8877c07,Endless feat. Mameyudoufu (Mameyudoufu Remix),Divergence,PSYQUI,HowToPlayLN,1557840,3182324,212,175,4,8.0,5.0,8.0,4.36,57439,2021-09-12 22:05:57,1
60e973f6a72040d584a5968348b54c74,Endless feat. Mameyudoufu (Mameyudoufu Remix),Hard,PSYQUI,HowToPlayLN,1557840,3182325,212,175,4,7.0,5.0,7.0,3.23,118252,2021-09-12 22:05:57,1
f62a29a5c9ef2ad24d880081e8b5a2fb,Reconnaissance Captain,Easy,Yu-Peng Chen @HOYO-MiX,Angki,1542486,3152952,33,121,4,6.8,5.0,6.8,1.35,42580,2021-09-13 00:22:24,1
46a6e64a99eb773140c51de19e3b9ead,Reconnaissance Captain,Hard,Yu-Peng Chen @HOYO-MiX,Angki,1542486,3152953,33,121,4,7.7,5.0,7.7,2.1,38125,2021-09-13 00:22:24,1
30d826b9c376505e17f0cd409bb107de,Reconnaissance Captain,Normal,Yu-Peng Chen @HOYO-MiX,Angki,1542486,3152954,33,121,4,7.3,5.0,7.3,1.64,26686,2021-09-13 00:22:24,1
018c1e71c68cf725ba25359b1b719af2,Reconnaissance Captain,Flickering Candlelight,Yu-Peng Chen @HOYO-MiX,Angki,1542486,3152956,33,121,4,8.0,5.0,8.0,2.66,62893,2021-09-13 00:22:24,1
04e0fae884c49113b1121470c1f743aa,Tenshi,Beginner,Gouryella,Falcon,1330167,2755969,99,138,4,6.5,5.0,6.5,1.35,6265,2021-09-13 13:23:10,1
9c070661f9dc61bc2b4dc1713b045a08,Tenshi,Difficult,Gouryella,Falcon,1330167,2755970,99,138,4,7.5,5.0,7.5,2.66,22150,2021-09-13 13:23:10,1
a19000520485bce3c7415a1bfec6c384,Tenshi,Expert,Gouryella,Falcon,1330167,2755971,99,138,4,8.0,5.0,8.0,3.66,29566,2021-09-13 13:23:10,1
9bea0a045b99d2525d5a492ca8810a04,Tenshi,Basic,Gouryella,Falcon,1330167,2755972,99,138,4,7.0,5.0,7.0,1.92,9784,2021-09-13 13:23:10,1
c739d2c1b199e28643d250b83f8082d9,STAY ONE (Cut Ver.),Eternity,THE ORAL CIGARETTES,Kuree,1479205,3034609,102,200,4,8.5,5.0,8.5,3.87,48943,2021-09-13 15:22:50,1
87041b9ca18cf228000f8402c5a8a45d,STAY ONE (Cut Ver.),Normal,THE ORAL CIGARETTES,Kuree,1479205,3034611,102,200,4,7.5,5.0,7.5,2.32,36829,2021-09-13 15:22:50,1
9076d38a394259710b90a35350964a29,STAY ONE (Cut Ver.),Pairo's Easy,THE ORAL CIGARETTES,Kuree,1479205,3034612,102,200,4,7.0,5.0,7.0,1.93,20602,2021-09-13 15:22:50,1
70e3df72e6bd39047c74c450762f3ec3,STAY ONE (Cut Ver.),Sayaka's Hard,THE ORAL CIGARETTES,Kuree,1479205,3034613,102,200,4,8.0,5.0,8.0,3.12,50185,2021-09-13 15:22:50,1
c50e429579ea52fbbf4621ebe561e58e,Sound Chimera,Polymerization,Laur,Toaph Daddy,1415755,2917733,300,190,4,8.0,5.0,8.0,4.98,88543,2021-09-13 22:03:29,1
7cd758119ce812b367031a838a178c32,Shala La (Cut Ver.),Hard,THE ORAL CIGARETTES,Pairoxd,1350901,2796853,108,192,4,8.0,3.0,8.0,3.14,57106,2021-09-15 09:02:41,1
a625daf13093a6e3920a5c3c0ff43370,Shala La (Cut Ver.),Normal,THE ORAL CIGARETTES,Pairoxd,1350901,2796855,108,192,4,7.5,3.0,7.5,2.22,47323,2021-09-15 09:02:41,1
dc46c8a325e4661cbc7d05222bcdaed7,Shala La (Cut Ver.),Easy,THE ORAL CIGARETTES,Pairoxd,1350901,2809478,108,192,4,7.0,3.0,7.0,1.43,27253,2021-09-15 09:02:41,1
af5333ef837635ceb2581882b360fe38,Shala La (Cut Ver.),Klee's Eternity,THE ORAL CIGARETTES,Pairoxd,1350901,2949621,108,192,4,8.5,3.0,8.5,4.07,68932,2021-09-15 09:02:41,1
7d8b067fbb558ef8d773b4d5292bebe4,CROSSING DELTA,Everlasting Memories,ginkiha x t+pazolite x Hommarju,AlexDunk,1063841,2227478,214,180,4,8.3,5.0,8.5,4.48,67447,2021-09-15 18:03:41,1
17a4ab34691d366c25dc6e2531756e04,CROSSING DELTA,Hard,ginkiha x t+pazolite x Hommarju,AlexDunk,1063841,2990452,214,180,4,7.5,5.0,7.5,2.93,87184,2021-09-15 18:03:41,1
f450608b65fb0580eecd438f63380dbc,CROSSING DELTA,Ping's Insane,ginkiha x t+pazolite x Hommarju,AlexDunk,1063841,3202242,214,180,4,8.0,5.0,8.0,3.77,79813,2021-09-15 18:03:41,1
ad381b5bba05000dde6bf97dbe17cb40,Alter Ego (ARForest Remix),A Dearest Farewell,Morimori Atsushi Remixed by ARForest,Rivals_7,1348181,2791771,279,190,4,7.8,5.0,8.5,4.01,33112,2021-09-16 22:07:31,1
89ca71eb2d455340367048208cbc7f03,Sanyousei SAY YA!!!,Mischievous Fairies,ShinRa-Bansho,Yukari_Sama,1356104,2806609,252,150,4,8.0,5.0,8.0,3.15,35785,2021-09-17 06:43:41,1
5810130786e4b33f5097bd5393aa440f,Sanyousei SAY YA!!!,Hard,ShinRa-Bansho,Yukari_Sama,1356104,2901681,252,150,4,7.5,5.0,7.5,2.58,32239,2021-09-17 06:43:41,1
acc4aab252dcd9c3f03464d9b6f4e6fc,Sanyousei SAY YA!!!,Normal,ShinRa-Bansho,Yukari_Sama,1356104,2927434,252,150,4,7.0,5.0,7.0,1.62,21628,2021-09-17 06:43:41,1
2971ef7100feb270dc6131f6904a711e,Villain Virus [feat. Camellia],Music Virus,Kobaryo,[RT]Alleyne,915764,1912526,265,260,4,8.5,5.0,9.0,6.03,79624,2021-09-18 05:43:27,1
3a9273579fd5ccd1dce54db08c5950d1,Villain Virus [feat. Camellia],Insane,Kobaryo,[RT]Alleyne,915764,2294823,265,260,4,8.0,5.0,8.0,4.69,126334,2021-09-18 05:43:27,1
42cc89a8952be7208efa11e2d325a040,Rush-More,Crazy,litmus*,FAMoss,1505336,3083498,112,160,4,8.5,5.0,8.5,3.93,59221,2021-09-18 10:24:11,1
77daab328ca1bcb1fa2c9ee3e4b02027,Rush-More,Easy,litmus*,FAMoss,1505336,3083499,112,160,4,7.0,5.0,7.0,1.47,18037,2021-09-18 10:24:11,1
de837035a00b153410ea2b4632bac76a,Rush-More,Hard,litmus*,FAMoss,1505336,3083500,112,160,4,8.0,5.0,8.0,2.95,64486,2021-09-18 10:24:11,1
9a8062a981d560e7a6786d6bc66afdd1,Rush-More,Normal,litmus*,FAMoss,1505336,3083501,112,160,4,7.5,5.0,7.5,2.14,49519,2021-09-18 10:24:11,1
525546242e9acad153cc8f15de39a84a,Rush-More,Beginner,litmus*,FAMoss,1505336,3133135,112,160,4,6.5,5.0,6.5,0.84,23536,2021-09-18 10:24:11,1
3e3e2f6384435cb5b4d262de04ac935e,dual existence (TV Size),Last Order [IN],fripSide,Nabi-,1225280,2828924,88,171,4,8.2,5.0,8.2,4.34,32239,2021-09-20 17:23:46,1
84c2d72c4ca53e2b1fcb69b4dd53070e,dual existence (TV Size),Chicken 10032 [HD],fripSide,Nabi-,1225280,2828935,88,171,4,7.8,5.0,7.8,3.08,36478,2021-09-20 17:23:46,1
8beea4c0e2864fb0281b360e80cfa589,dual existence (TV Size),Paran 10031 [NM],fripSide,Nabi-,1225280,2828936,88,171,4,7.4,5.0,7.4,2.16,23212,2021-09-20 17:23:46,1
585799382394356b8c15d4b8cc47c3a4,dual existence (TV Size),Sya 0001 [EZ],fripSide,Nabi-,1225280,2828937,88,171,4,7.0,5.0,7.0,1.46,10999,2021-09-20 17:23:46,1
ffb8bc9a4c42ebd966439a98b8202e8e,Frozen World,Another,MuryokuP,pwhk,693381,1467148,297,140,8,8.5,5.0,8.0,4.59,558,2021-09-21 10:25:30,1
bc46de78e5e9c9ac9c83455e9400e10d,Frozen World,Easy,MuryokuP,pwhk,693381,1467149,297,140,8,6.5,5.0,6.5,1.34,3241,2021-09-21 10:25:30,1
02a8afa920adcd0f61b66cbb5c4b512e,Frozen World,Hyper,MuryokuP,pwhk,693381,1467150,297,140,8,8.0,5.0,7.5,3.49,1261,2021-09-21 10:25:30,1
bc507ec84a2fbc233b8d734ce8b8569f,Frozen World,Normal,MuryokuP,pwhk,693381,1467151,297,140,8,7.0,5.0,7.0,2.17,2161,2021-09-21 10:25:30,1
8839b29ceb41092c10f983e645d5372e,Frozen World,White Another,MuryokuP,pwhk,693381,1467152,297,140,8,9.0,5.0,8.5,5.81,528,2021-09-21 10:25:30,1
4ebcabf488f86739f5818c0356e26372,Yoake no Bell ga Naru,Hard,Yasuda Mizuho,Riana,1070997,2241841,137,177,4,8.0,9.3,8.0,3.17,16534,2021-09-21 11:04:06,1
